GRIMM Diameter, Qscat (1.54 + 0.01)
   7.13, 10.9766073227
   7.14, 11.0201873779
   7.15, 11.0571689606
   7.16,  11.085401535
   7.17, 11.1025543213
   7.18, 11.1073513031
   7.19, 11.0997552872
    7.2, 11.0816602707
   7.21, 11.0581092834
   7.22, 11.0375585556
   7.23, 11.0283536911
   7.24, 11.0344610214
   7.25, 11.0541877747
   7.26, 11.0820083618
   7.27, 11.1120758057
   7.28, 11.1412096024
   7.29, 11.1687402725
    7.3, 11.1937875748
   7.31, 11.2133178711
   7.32, 11.2230558395
   7.33, 11.2191839218
   7.34, 11.1997413635
   7.35, 11.1651382446
   7.36, 11.1192378998
   7.37, 11.0698099136
   7.38, 11.0266504288
   7.39, 10.9973077774
    7.4, 10.9842891693
   7.41,  10.985206604
   7.42, 10.9950456619
   7.43, 11.0099973679
   7.44, 11.0292034149
   7.45, 11.0529270172
   7.46, 11.0791568756
   7.47,  11.102856636
   7.48, 11.1177272797
   7.49, 11.1183767319
    7.5, 11.1020612717
   7.51, 11.0699186325
   7.52, 11.0277309418
   7.53, 10.9848003387
   7.54, 10.9505805969
   7.55, 10.9314022064
   7.56, 10.9295120239
   7.57, 10.9433326721
   7.58, 10.9696931839
   7.59, 11.0065813065
    7.6, 11.0536060333
   7.61, 11.1096715927
   7.62,  11.170923233
   7.63, 11.2307491302
   7.64, 11.2821340561
   7.65, 11.3194103241
   7.66, 11.3401384354
   7.67,  11.345957756
   7.68, 11.3424167633
   7.69, 11.3370437622
    7.7, 11.3367061615
   7.71,  11.346118927
   7.72, 11.3670578003
   7.73,  11.399307251
   7.74, 11.4423112869
   7.75, 11.4964027405
   7.76, 11.5616321564
   7.77, 11.6359701157
   7.78, 11.7143526077
   7.79, 11.7896823883
    7.8,  11.854683876
   7.81, 11.9041109085
   7.82, 11.9361400604
   7.83, 11.9527339935
   7.84, 11.9586114883
   7.85, 11.9592266083
   7.86, 11.9593334198
   7.87, 11.9621105194
   7.88,  11.969294548
   7.89, 11.9821395874
    7.9, 12.0026941299
   7.91, 12.0336294174
   7.92, 12.0767421722
   7.93, 12.1308460236
   7.94, 12.1911640167
   7.95, 12.2503156662
   7.96,  12.300822258
   7.97, 12.3373384476
   7.98, 12.3580694199
   7.99, 12.3642864227
      8, 12.3592414856
   8.01, 12.3468027115
   8.02, 12.3305082321
   8.03, 12.3131074905
   8.04,  12.296877861
   8.05, 12.2844934464
   8.06, 12.2795991898
   8.07, 12.2859640121
   8.08, 12.3057308197
   8.09, 12.3380022049
    8.1, 12.3782749176
   8.11, 12.4197568893
   8.12,  12.455663681
   8.13, 12.4811506271
   8.14, 12.4941530228
   8.15, 12.4946899414
   8.16, 12.4842624664
   8.17, 12.4648790359
   8.18, 12.4386844635
   8.19, 12.4079217911
    8.2, 12.3754262924
   8.21, 12.3453435898
   8.22, 12.3230285645
   8.23, 12.3138227463
   8.24, 12.3210086823
   8.25, 12.3439950943
   8.26, 12.3784208298
   8.27, 12.4179601669
   8.28, 12.4566850662
   8.29, 12.4905157089
    8.3, 12.5172605515
   8.31, 12.5362281799
   8.32, 12.5476541519
   8.33, 12.5524015427
   8.34, 12.5517063141
   8.35, 12.5475749969
   8.36, 12.5431013107
   8.37, 12.5427312851
   8.38, 12.5516853333
   8.39, 12.5744447708
    8.4, 12.6128072739
   8.41, 12.6649150848
   8.42, 12.7260227203
   8.43, 12.7905635834
   8.44, 12.8538599014
   8.45,  12.912774086
   8.46, 12.9650468826
   8.47, 13.0092449188
   8.48, 13.0444087982
   8.49, 13.0702371597
    8.5, 13.0872755051
   8.51, 13.0971784592
   8.52, 13.1030931473
   8.53, 13.1096477509
   8.54,  13.122420311
   8.55, 13.1461830139
   8.56, 13.1830272675
   8.57, 13.2315206528
   8.58, 13.2877368927
   8.59, 13.3472824097
    8.6, 13.4061470032
   8.61, 13.4609899521
   8.62, 13.5086479187
   8.63, 13.5461549759
   8.64, 13.5710096359
   8.65, 13.5817155838
   8.66, 13.5783653259
   8.67,  13.562951088
   8.68,  13.539686203
   8.69,  13.514629364
    8.7, 13.4944658279
   8.71, 13.4844303131
   8.72, 13.4865283966
   8.73,  13.499915123
   8.74, 13.5221719742
   8.75, 13.5508909225
   8.76, 13.5837593079
   8.77, 13.6179971695
   8.78, 13.6498470306
   8.79,  13.674744606
    8.8, 13.6883020401
   8.81, 13.6871757507
   8.82, 13.6700849533
   8.83, 13.6382722855
   8.84,  13.595872879
   8.85, 13.5495204926
   8.86, 13.5068378448
   8.87, 13.4737014771
   8.88, 13.4530534744
   8.89, 13.4452056885
    8.9,   13.44926548
   8.91, 13.4638223648
   8.92, 13.4868211746
   8.93, 13.5149898529
   8.94, 13.5437164307
   8.95,   13.56757164
   8.96, 13.5814428329
   8.97, 13.5815868378
   8.98, 13.5664424896
   8.99, 13.5373649597
      9, 13.4988059998
   9.01, 13.4574098587
   9.02, 13.4200553894
   9.03, 13.3919420242
   9.04,  13.375875473
   9.05, 13.3733272552
   9.06, 13.3849935532
   9.07, 13.4109735489
   9.08, 13.4496240616
   9.09, 13.4971952438
    9.1, 13.5481014252
   9.11, 13.5959539413
   9.12, 13.6350164413
   9.13, 13.6615018845
   9.14, 13.6741437912
   9.15, 13.6747703552
   9.16, 13.6678266525
   9.17, 13.6590595245
   9.18, 13.6538772583
   9.19, 13.6562814713
    9.2, 13.6690349579
   9.21, 13.6941337585
   9.22, 13.7331733704
   9.23, 13.7863759995
   9.24, 13.8517475128
   9.25, 13.9246702194
   9.26, 13.9986858368
   9.27,  14.066822052
   9.28, 14.1229419708
   9.29, 14.1630325317
    9.3, 14.1859321594
   9.31, 14.1935176849
   9.32, 14.1898431778
   9.33, 14.1798591614
   9.34, 14.1680450439
   9.35, 14.1581773758
   9.36, 14.1537504196
   9.37, 14.1584644318
   9.38, 14.1756572723
   9.39, 14.2070293427
    9.4,  14.251584053
   9.41, 14.3051700592
   9.42, 14.3615007401
   9.43, 14.4134206772
   9.44, 14.4544296265
   9.45, 14.4801034927
   9.46, 14.4888019562
   9.47, 14.4816303253
   9.48, 14.4615421295
   9.49, 14.4322929382
    9.5, 14.3977642059
   9.51, 14.3620300293
   9.52, 14.3298969269
   9.53, 14.3065023422
