PCASP Diameter, Qscat (1.59 + 0)
   3.09, 7.46334600449
    3.1, 7.56492328644
   3.11,  7.4784412384
   3.12,  7.5021276474
   3.13, 7.46770763397
   3.14, 7.39255905151
   3.15, 7.31565093994
   3.16, 7.27441501617
   3.17, 7.30652713776
   3.18, 7.48233270645
   3.19, 7.94352912903
    3.2, 8.35573959351
   3.21, 8.66051101685
   3.22,  8.1935005188
   3.23, 7.72318267822
   3.24, 7.62528800964
   3.25, 7.72807693481
   3.26,  7.8502368927
   3.27, 7.84456253052
   3.28, 7.70892810822
   3.29, 7.52909469604
    3.3, 7.38239765167
   3.31, 7.31084346771
   3.32,  7.3634185791
   3.33, 7.58135461807
   3.34, 8.03631687164
   3.35, 8.82256603241
   3.36, 8.89291095734
   3.37, 8.15766334534
   3.38, 7.83027076721
   3.39, 7.98256111145
    3.4,  8.3495349884
   3.41, 8.64630413055
   3.42, 8.66256999969
   3.43, 8.45823383331
   3.44, 8.22079563141
   3.45,  8.0585193634
   3.46,  8.0340681076
   3.47, 8.09154891968
   3.48,   8.361079216
   3.49, 9.05076026917
    3.5, 9.94256973267
   3.51, 9.39652347565
   3.52, 8.60910892487
   3.53,  8.5671749115
   3.54, 8.92137908936
   3.55, 9.47029304504
   3.56, 9.82908344269
   3.57, 9.70058345795
   3.58, 9.32562255859
   3.59, 9.01477622986
    3.6,   11.17735672
   3.61, 8.85076141357
   3.62,  8.9965171814
   3.63, 9.45240592957
   3.64, 10.5985803604
   3.65, 10.8801317215
   3.66,  9.5543050766
   3.67, 9.17000484467
   3.68,  9.3062171936
   3.69, 9.79922676086
    3.7, 10.5234394073
   3.71, 10.8449039459
   3.72, 10.3971843719
   3.73, 9.81414222717
   3.74,  9.4609746933
   3.75, 9.28995704651
   3.76, 9.28827381134
   3.77, 9.48299026489
   3.78,  10.190946579
   3.79, 11.7802696228
    3.8, 10.4124126434
   3.81, 9.62503814697
   3.82, 9.57746124268
   3.83, 9.85836696625
   3.84, 10.5044679642
   3.85,  11.426908493
   3.86, 11.4910049438
   3.87, 10.6724348068
   3.88, 10.0896158218
   3.89, 9.82196903229
    3.9,  9.7693862915
   3.91, 9.87367248535
   3.92, 10.2475175858
   3.93, 11.7025165558
   3.94, 11.9199485779
   3.95, 10.4596061707
   3.96, 10.2837934494
   3.97, 10.4433784485
   3.98, 10.8563461304
   3.99, 11.7321510315
      4, 12.8710479736
   4.01, 12.3262395859
   4.02, 11.1893939972
   4.03, 10.6819171906
   4.04,  10.524023056
   4.05, 10.5634117126
   4.06, 10.7777318954
   4.07, 11.5224046707
   4.08, 13.9872093201
   4.09, 11.6758737564
    4.1, 11.3570365906
   4.11, 11.4825983047
   4.12, 11.7977819443
   4.13, 12.3768348694
   4.14, 13.6491641998
   4.15, 14.5824508667
   4.16, 13.0739841461
   4.17, 12.1715955734
   4.18, 11.7950077057
   4.19, 11.6836013794
    4.2, 11.7342243195
   4.21, 12.0324726105
   4.22, 14.1035852432
   4.23, 12.6946287155
   4.24, 12.2164773941
   4.25, 12.3158187866
   4.26,  12.579618454
   4.27, 13.0155334473
   4.28, 13.8113517761
   4.29, 15.7091083527
    4.3,  14.864944458
   4.31, 13.4795455933
   4.32, 12.9547538757
   4.33, 12.7596111298
   4.34, 12.7381076813
   4.35, 12.8777160645
   4.36,  13.777510643
   4.37, 13.9424152374
   4.38, 13.0682249069
   4.39, 13.1232509613
    4.4, 13.3213777542
   4.41, 13.6526575089
   4.42, 14.2081508636
   4.43, 15.4711227417
   4.44, 17.1045188904
   4.45, 14.5761346817
   4.46, 13.7072162628
   4.47, 13.2987241745
   4.48, 13.1197032928
   4.49, 13.1051473618
    4.5, 13.4306869507
   4.51,  15.340265274
   4.52, 13.3615274429
   4.53, 13.4123344421
   4.54,   13.62084198
   4.55, 13.9475479126
   4.56,  14.456823349
   4.57, 15.2870159149
   4.58, 18.1772041321
   4.59,  16.284576416
    4.6, 14.9478206635
   4.61, 14.3392467499
   4.62, 14.0135631561
   4.63, 13.8507986069
   4.64, 13.8582725525
   4.65, 17.2958602905
   4.66, 13.7912635803
   4.67,   13.73478508
   4.68, 13.8398513794
   4.69, 14.0684604645
    4.7, 14.4651260376
   4.71, 15.1385984421
   4.72, 16.6648368835
   4.73, 18.0614261627
   4.74, 16.3413486481
   4.75, 15.7021017075
   4.76, 15.3769931793
   4.77, 15.2565860748
   4.78, 15.2416400909
   4.79, 16.9691963196
    4.8, 15.1349658966
   4.81, 15.0193948746
   4.82, 15.0312366486
   4.83, 15.1348972321
   4.84, 15.3589115143
   4.85, 15.7925682068
   4.86, 16.6874923706
   4.87, 20.7674217224
   4.88, 17.7899169922
   4.89, 17.0807037354
    4.9, 16.5681114197
   4.91, 16.3749771118
   4.92, 16.3147029877
   4.93, 16.7736320496
   4.94,  16.089963913
   4.95, 15.8515491486
   4.96, 15.7622489929
   4.97, 15.7823400497
   4.98, 15.9262580872
   4.99, 16.2379741669
      5,  16.861618042
   5.01, 20.0047397614
   5.02, 18.9493637085
   5.03,   18.49609375
   5.04, 17.6399688721
   5.05, 17.2623062134
   5.06, 17.1988754272
   5.07, 17.3031406403
   5.08, 16.8542461395
   5.09, 16.3883419037
    5.1, 16.0199069977
   5.11,  15.804517746
   5.12, 15.7678413391
   5.13, 15.9216556549
   5.14, 16.3157558441
   5.15, 17.5333576202
   5.16, 18.6532993317
   5.17, 19.2814617157
   5.18, 18.4660682678
   5.19, 17.8341007233
    5.2, 17.8721790314
   5.21, 18.1926116943
   5.22, 18.2131977081
   5.23, 17.8192176819
   5.24, 17.3135948181
   5.25, 16.8912353516
   5.26, 16.6615715027
   5.27, 16.6389961243
   5.28, 16.8248634338
   5.29, 17.3683338165
    5.3, 18.6825428009
   5.31, 19.9807434082
   5.32, 20.1269416809
   5.33, 19.0265655518
   5.34, 18.8386859894
   5.35, 19.2876262665
   5.36, 19.8234729767
   5.37, 19.7976493835
   5.38,  19.284740448
   5.39, 18.6533050537
    5.4, 18.2014579773
   5.41, 18.0071277618
   5.42, 18.0520496368
   5.43, 18.3454380035
   5.44, 19.3847846985
   5.45,   20.38697052
   5.46, 22.0062065125
   5.47, 20.7873649597
   5.48, 20.0729370117
   5.49, 20.3766460419
    5.5, 21.1790046692
   5.51, 21.7809524536
   5.52, 21.5098400116
   5.53, 20.5879707336
   5.54,  19.718837738
   5.55, 19.1768951416
   5.56, 18.9649734497
   5.57, 19.0334873199
   5.58, 19.7969837189
   5.59, 20.2740058899
    5.6, 22.2094898224
   5.61, 22.3229694366
   5.62, 20.7846794128
   5.63, 20.7320194244
   5.64, 21.4622478485
   5.65, 22.5654602051
   5.66, 23.2540893555
   5.67, 22.5319423676
   5.68, 21.2696437836
   5.69, 20.3080368042
    5.7, 19.7639579773
   5.71, 19.5671672821
   5.72, 20.0988044739
   5.73, 20.2324981689
   5.74,  21.511423111
   5.75, 23.9287338257
   5.76, 21.8185482025
   5.77, 21.2438640594
   5.78, 21.7307338715
   5.79, 22.7839546204
    5.8, 24.3564910889
   5.81,   24.86536026
   5.82, 23.4167442322
   5.83, 21.9353408813
   5.84,  20.996881485
   5.85,  20.501127243
   5.86, 20.6481647491
   5.87, 20.6116218567
   5.88, 21.2745132446
   5.89, 23.7461566925
    5.9, 23.5579013824
   5.91, 21.9149703979
   5.92, 22.0913715363
   5.93, 22.8288269043
   5.94, 24.2972602844
   5.95, 26.5082740784
   5.96, 26.4742202759
   5.97, 24.5001811981
   5.98, 23.0781402588
   5.99,   22.24376297
      6,  21.958946228
   6.01, 21.7808437347
   6.02, 22.0196037292
   6.03, 23.1329898834
   6.04, 26.1797294617
   6.05, 23.0877571106
   6.06, 22.9608612061
   6.07, 23.4194335938
   6.08, 24.3436756134
   6.09, 26.1891403198
    6.1, 28.6081237793
   6.11,  27.125169754
   6.12, 25.2825679779
   6.13, 24.1821651459
   6.14,  23.620552063
   6.15, 23.2761268616
   6.16, 23.2483978271
   6.17, 23.6714305878
   6.18, 26.6473693848
   6.19, 24.7581977844
    6.2, 23.8943824768
   6.21, 24.2374229431
   6.22, 24.9199180603
   6.23, 26.1553878784
   6.24, 28.8699226379
   6.25,   30.35846138
   6.26, 27.5844726562
   6.27, 26.0241661072
   6.28,  25.098815918
   6.29, 24.4824028015
    6.3, 24.1297035217
   6.31, 24.0492095947
   6.32, 25.0399341583
   6.33, 26.2981643677
   6.34,  24.108127594
   6.35, 24.2386817932
   6.36, 24.7316989899
   6.37, 25.5896511078
   6.38, 27.2820491791
   6.39, 31.5917739868
    6.4, 30.1185073853
   6.41, 27.9289417267
   6.42, 26.6816482544
   6.43, 25.8453598022
   6.44, 25.2807312012
   6.45, 24.8895492554
   6.46, 24.8731803894
   6.47, 29.4434814453
   6.48, 24.5444431305
   6.49, 24.3975601196
    6.5, 24.6892604828
   6.51,  25.259393692
   6.52, 26.2655906677
   6.53, 28.6962089539
   6.54, 32.6456947327
   6.55, 29.5748500824
   6.56, 28.3201904297
   6.57, 27.4879150391
   6.58, 26.9984073639
   6.59, 26.6424427032
    6.6, 26.3741149902
   6.61, 27.9964179993
   6.62, 26.1785011292
   6.63, 25.7099132538
   6.64, 25.8503036499
   6.65,  26.272315979
   6.66, 26.9937820435
   6.67, 28.3092708588
   6.68, 33.1409034729
   6.69, 32.0134429932
    6.7, 30.7421951294
   6.71, 29.7545032501
   6.72, 29.2033615112
   6.73, 28.8855705261
   6.74, 28.5472221375
   6.75,  28.494260788
   6.76, 28.3765296936
   6.77, 27.2073822021
   6.78, 26.9895553589
   6.79,  27.114200592
    6.8, 27.5661354065
   6.81, 28.4294052124
   6.82, 30.4848022461
   6.83, 35.8782348633
   6.84,  32.708404541
   6.85,  31.727973938
   6.86, 31.0237007141
   6.87, 30.8049697876
   6.88, 30.6020317078
   6.89, 30.2068786621
    6.9, 31.3673648834
   6.91, 28.6225566864
   6.92, 27.9350814819
   6.93, 27.6105270386
   6.94, 27.6507129669
   6.95, 28.0790023804
   6.96, 29.0976428986
   6.97, 35.6002883911
   6.98, 32.9835853577
   6.99,  32.722492218
      7, 31.7195739746
   7.01, 31.5490818024
   7.02, 31.7533073425
   7.03, 31.7159538269
   7.04, 36.9841308594
   7.05, 30.3143749237
   7.06, 29.3312683105
   7.07, 28.6709384918
   7.08, 28.3992938995
   7.09, 28.5330238342
    7.1, 29.1073989868
   7.11,  30.973241806
   7.12, 33.3274459839
   7.13, 34.3926849365
   7.14, 33.3735275269
   7.15, 32.8140983582
   7.16, 33.2602996826
   7.17, 33.8211975098
   7.18, 34.5070114136
   7.19, 33.0664024353
    7.2, 31.8213005066
   7.21, 30.7575073242
   7.22, 30.0580425262
   7.23, 29.7982597351
   7.24, 29.9908485413
   7.25, 30.7485370636
   7.26, 34.1268844604
   7.27, 35.2307052612
   7.28,  35.726436615
   7.29, 34.3140869141
    7.3,  34.545375824
   7.31, 35.6244277954
   7.32, 36.6113929749
   7.33,  36.455871582
   7.34, 35.2121582031
   7.35, 33.8122940063
   7.36,   32.63722229
   7.37, 31.8628921509
   7.38,  31.542427063
