PCASP Diameter, Qscat (1.33 + 0)
   7.43,  19.002658844
   7.44,  23.416809082
   7.45, 19.9908065796
   7.46, 21.0903015137
   7.47, 22.5895862579
   7.48, 23.8065185547
   7.49, 23.7962398529
    7.5,  23.128408432
   7.51, 22.7414569855
   7.52, 22.6521968842
   7.53, 22.2605762482
   7.54, 21.6104679108
   7.55, 20.8011550903
   7.56,  20.080739975
   7.57, 19.5822410583
   7.58, 19.3358345032
   7.59,  19.351644516
    7.6, 24.4222679138
   7.61, 20.0197792053
   7.62, 20.9062347412
   7.63, 22.3127193451
   7.64, 24.0604953766
   7.65, 24.9726467133
   7.66, 24.4479064941
   7.67, 23.8407325745
   7.68,  23.723197937
   7.69, 23.6917972565
    7.7, 23.3234481812
   7.71, 22.5221939087
   7.72, 21.6109886169
   7.73, 20.8753681183
   7.74, 20.4172363281
   7.75, 20.2528915405
   7.76, 25.6964454651
   7.77, 20.5924568176
   7.78, 21.2570362091
   7.79, 22.4025020599
    7.8,  24.187412262
   7.81, 26.0430774689
   7.82, 26.2331848145
   7.83, 25.3712615967
   7.84, 24.9767551422
   7.85, 25.1211490631
   7.86, 25.1533432007
   7.87, 24.5519142151
   7.88,  23.494512558
   7.89, 22.4643230438
    7.9, 21.7148456573
   7.91, 21.2963848114
   7.92,  22.957901001
   7.93, 21.1768760681
   7.94, 21.5691642761
   7.95, 22.3466796875
   7.96, 23.7319831848
   7.97, 25.8275642395
   7.98, 27.1979064941
   7.99, 26.4289512634
      8, 25.5670909882
   8.01, 25.6003780365
   8.02, 26.0185050964
   8.03, 25.9505405426
   8.04, 24.9990348816
   8.05, 23.7017536163
   8.06,    22.6171875
   8.07, 21.9091854095
   8.08, 21.8690910339
   8.09, 21.3715782166
    8.1, 21.5407657623
   8.11, 22.0322742462
   8.12, 23.0099105835
   8.13, 24.8030662537
   8.14, 27.1646022797
   8.15, 27.4498157501
   8.16, 26.1712532043
   8.17, 25.8012447357
   8.18, 26.2941818237
   8.19, 26.8824825287
    8.2, 26.5144767761
   8.21, 25.1694641113
   8.22, 23.7535972595
   8.23, 22.7324390411
   8.24, 22.1446990967
   8.25, 21.7554149628
   8.26, 21.7320861816
   8.27, 22.0015850067
   8.28, 22.6599292755
   8.29, 23.9872398376
    8.3, 26.4445934296
   8.31,  28.635471344
   8.32, 27.4922161102
   8.33, 26.5841083527
   8.34, 26.8735733032
   8.35, 27.8866386414
   8.36, 28.5538253784
   8.37, 27.7018585205
   8.38, 26.0368766785
   8.39, 24.6517353058
    8.4, 23.6873683929
   8.41, 23.1453285217
   8.42,  22.905828476
   8.43, 22.9322566986
   8.44, 23.2639942169
   8.45, 24.0675411224
   8.46, 25.8129367828
   8.47, 34.1856613159
   8.48, 29.1185874939
   8.49, 27.5764884949
    8.5, 27.3468055725
   8.51, 28.1917552948
   8.52,  29.586391449
   8.53, 29.9930953979
   8.54, 28.5904655457
   8.55, 26.9177703857
   8.56, 25.6902732849
   8.57, 24.9747276306
   8.58,  24.580280304
   8.59, 24.4381542206
    8.6, 24.5445747375
   8.61, 24.9800758362
   8.62, 26.0268726349
   8.63, 28.4394416809
   8.64, 30.6743927002
   8.65, 28.9758872986
   8.66, 28.1175289154
   8.67, 28.5229225159
   8.68, 29.8145256042
   8.69, 31.2683086395
    8.7, 30.7739486694
   8.71, 28.8729801178
   8.72, 27.3239173889
   8.73, 26.4049949646
   8.74, 25.8775672913
   8.75, 25.6168346405
   8.76, 25.5822925568
   8.77, 25.8056735992
   8.78, 26.4460506439
   8.79, 28.0554332733
    8.8, 31.3218955994
   8.81, 30.7934989929
   8.82, 29.0096588135
   8.83, 28.9362812042
   8.84, 29.8531932831
   8.85, 31.6478042603
   8.86, 32.7719116211
   8.87, 31.0834159851
   8.88, 28.9892368317
   8.89, 27.7348861694
    8.9, 27.0256843567
   8.91, 26.6360473633
   8.92, 26.4709568024
   8.93, 26.5173950195
   8.94, 26.8494682312
   8.95, 27.7736377716
   8.96, 30.3669662476
   8.97, 32.8030929565
   8.98, 30.1484832764
   8.99, 29.3820362091
      9, 29.7728767395
   9.01, 31.0626983643
   9.02, 33.2170333862
   9.03, 33.1646957397
   9.04, 30.6199874878
   9.05, 28.8815917969
   9.06, 27.9472484589
   9.07, 27.4500350952
   9.08, 27.2181358337
   9.09,  27.193063736
    9.1,  27.391992569
   9.11, 27.9520072937
   9.12,  29.499124527
   9.13, 33.4627876282
   9.14, 31.9073905945
   9.15, 30.4064502716
   9.16, 30.5054302216
   9.17, 31.3124732971
   9.18, 33.1170158386
   9.19, 35.2972793579
    9.2, 33.0516242981
   9.21, 30.6644363403
   9.22, 29.3903827667
   9.23, 28.7175502777
   9.24,   28.37317276
   9.25, 28.2571754456
   9.26, 28.3570613861
   9.27, 28.7121715546
   9.28, 29.6430797577
   9.29, 32.6540985107
    9.3,   34.54347229
   9.31, 31.9252643585
   9.32, 31.7966842651
   9.33, 32.4448165894
   9.34, 33.7444725037
   9.35, 36.2986755371
   9.36, 36.4699554443
   9.37,  33.373966217
   9.38,   31.61901474
   9.39, 30.7358398438
    9.4, 30.2627639771
   9.41, 30.0420742035
   9.42, 30.1250915527
   9.43,  30.233335495
   9.44, 30.7973747253
   9.45, 32.4818954468
   9.46, 37.0285377502
   9.47, 33.8309135437
   9.48, 33.2217178345
   9.49, 33.7347297668
    9.5, 34.6800460815
   9.51, 36.5328216553
   9.52, 39.1452064514
   9.53, 36.2203445435
   9.54, 33.5631828308
   9.55,  32.281829834
   9.56, 31.5646438599
   9.57,  31.159029007
   9.58, 30.9949378967
   9.59, 31.0499534607
    9.6, 31.3947792053
   9.61, 32.3637542725
   9.62, 36.1775894165
   9.63, 35.4483261108
   9.64, 33.9794006348
   9.65,    34.4544487
   9.66, 35.3570404053
   9.67,  36.699382782
   9.68, 39.5632095337
   9.69, 39.4349441528
    9.7, 35.4914512634
   9.71,  33.633808136
   9.72, 32.5693321228
   9.73, 31.8675136566
   9.74, 31.4275436401
   9.75, 31.2326431274
   9.76, 31.3110408783
   9.77, 31.8147697449
   9.78, 33.8236236572
   9.79, 37.3100357056
    9.8, 34.0891952515
   9.81, 34.4544334412
   9.82, 35.4724769592
   9.83, 36.7842712402
   9.84, 38.9577178955
   9.85, 42.5799560547
   9.86, 38.3277130127
   9.87, 35.6833953857
   9.88, 34.3138465881
   9.89,   33.36277771
    9.9, 32.6716651917
   9.91,   32.21849823
   9.92, 32.0226325989
   9.93, 32.1620903015
   9.94, 33.0750083923
   9.95, 38.4652786255
   9.96, 34.8024902344
   9.97, 34.7486572266
   9.98, 35.7827072144
   9.99, 37.1704597473
     10, 38.9517555237
