PCASP Diameter, Qscat (1.54 + 0.01)
   8.75, 14.1811618805
   8.76, 14.2417879105
   8.77, 14.2928495407
   8.78, 14.3315563202
   8.79, 14.3563899994
    8.8, 14.3671741486
   8.81, 14.3652133942
   8.82, 14.3536548615
   8.83, 14.3376340866
   8.84, 14.3239393234
   8.85, 14.3203287125
   8.86,  14.333480835
   8.87, 14.3666591644
   8.88, 14.4182834625
   8.89, 14.4824781418
    8.9, 14.5515508652
   8.91, 14.6185503006
   8.92,  14.678401947
   8.93, 14.7275629044
   8.94, 14.7635126114
   8.95, 14.7844791412
   8.96,  14.789814949
   8.97, 14.7804737091
   8.98, 14.7596387863
   8.99, 14.7330570221
      9, 14.7085266113
   9.01, 14.6941413879
   9.02, 14.6958208084
   9.03, 14.7153053284
   9.04, 14.7502260208
   9.05, 14.7958526611
   9.06, 14.8468961716
   9.07, 14.8987379074
   9.08, 14.9471683502
   9.09, 14.9881334305
    9.1, 15.0176649094
   9.11, 15.0325574875
   9.12, 15.0309906006
   9.13, 15.0137643814
   9.14, 14.9847774506
   9.15, 14.9509391785
   9.16, 14.9205522537
   9.17, 14.9006729126
   9.18, 14.8952608109
   9.19, 14.9047298431
    9.2, 14.9269809723
   9.21, 14.9589443207
   9.22, 14.9972162247
   9.23, 15.0380716324
   9.24, 15.0770988464
   9.25, 15.1095981598
   9.26, 15.1309547424
   9.27,  15.137752533
   9.28, 15.1287298203
   9.29, 15.1057024002
    9.3, 15.0736322403
   9.31,  15.039513588
   9.32, 15.0103530884
   9.33, 14.9911851883
   9.34, 14.9846076965
   9.35, 14.9907274246
   9.36, 15.0084218979
   9.37, 15.0354967117
   9.38, 15.0687971115
   9.39, 15.1042451859
    9.4, 15.1371593475
   9.41, 15.1628637314
   9.42, 15.1775865555
   9.43, 15.1794662476
   9.44, 15.1694097519
   9.45, 15.1511135101
   9.46, 15.1302061081
   9.47, 15.1127214432
   9.48, 15.1036663055
   9.49, 15.1063203812
    9.5, 15.1223278046
   9.51, 15.1521911621
   9.52, 15.1952533722
   9.53, 15.2495880127
   9.54, 15.3115987778
   9.55, 15.3765029907
   9.56, 15.4387674332
   9.57, 15.4932394028
   9.58, 15.5362119675
   9.59, 15.5665063858
    9.6, 15.5856275558
   9.61, 15.5971498489
   9.62, 15.6056537628
   9.63, 15.6155128479
   9.64, 15.6304426193
   9.65,  15.653222084
   9.66, 15.6858482361
   9.67,  15.729262352
   9.68, 15.7829771042
   9.69, 15.8447055817
    9.7, 15.9104785919
   9.71, 15.9752368927
   9.72, 16.0336551666
   9.73, 16.0813350677
   9.74,  16.115732193
   9.75, 16.1364192963
   9.76, 16.1448745728
   9.77, 16.1437320709
   9.78, 16.1361656189
   9.79, 16.1254444122
    9.8, 16.1149158478
   9.81, 16.1081218719
   9.82, 16.1081085205
   9.83, 16.1167812347
   9.84, 16.1341094971
   9.85, 16.1578102112
   9.86, 16.1837558746
   9.87, 16.2070426941
   9.88,   16.22306633
   9.89, 16.2288284302
    9.9, 16.2231636047
   9.91, 16.2066307068
   9.92, 16.1810798645
   9.93, 16.1490764618
   9.94, 16.1136493683
   9.95, 16.0784130096
   9.96, 16.0475635529
   9.97, 16.0254592896
   9.98, 16.0157623291
   9.99,  16.020483017
     10, 16.0391235352
  10.01, 16.0687866211
  10.02, 16.1048755646
  10.03, 16.1424770355
  10.04, 16.1772918701
  10.05, 16.2063293457
  10.06, 16.2280330658
  10.07, 16.2421016693
  10.08, 16.2494258881
  10.09, 16.2519226074
   10.1, 16.2526226044
  10.11, 16.2555522919
  10.12, 16.2652549744
  10.13, 16.2857437134
  10.14,  16.319601059
  10.15, 16.3671627045
  10.16, 16.4264011383
  10.17, 16.4936408997
  10.18, 16.5644454956
  10.19, 16.6344928741
   10.2, 16.7000656128
  10.21,  16.758184433
  10.22, 16.8067646027
  10.23, 16.8446731567
  10.24, 16.8718662262
  10.25, 16.8897228241
  10.26, 16.9011516571
  10.27, 16.9103679657
  10.28, 16.9222164154
  10.29, 16.9408550262
   10.3, 16.9688224792
  10.31, 17.0063343048
  10.32, 17.0516738892
  10.33, 17.1017017365
  10.34, 17.1527481079
  10.35, 17.2009983063
  10.36, 17.2428607941
  10.37, 17.2752132416
  10.38, 17.2957077026
  10.39, 17.3030643463
   10.4, 17.2973842621
  10.41, 17.2804737091
  10.42, 17.2559680939
  10.43, 17.2287559509
  10.44, 17.2040805817
  10.45, 17.1864318848
  10.46, 17.1787776947
  10.47,  17.182346344
  10.48,  17.196767807
  10.49, 17.2201042175
   10.5, 17.2491912842
  10.51, 17.2798252106
  10.52, 17.3074626923
  10.53, 17.3277664185
  10.54, 17.3374099731
  10.55, 17.3347759247
  10.56, 17.3204345703
  10.57, 17.2971248627
  10.58, 17.2693119049
  10.59, 17.2420330048
   10.6, 17.2199878693
  10.61, 17.2068557739
  10.62, 17.2050800323
  10.63, 17.2157592773
  10.64, 17.2385578156
  10.65,  17.271440506
  10.66, 17.3108386993
  10.67, 17.3520507812
