PCASP Diameter, Qscat (1.54 + 0)
   9.58, 57.0755805969
   9.59,  50.978553772
    9.6, 50.3172187805
   9.61, 49.8137359619
   9.62, 49.4275016785
   9.63, 49.8839416504
   9.64, 55.6445579529
   9.65, 52.2147712708
   9.66,  51.587890625
   9.67, 52.8598442078
   9.68, 53.1275177002
   9.69,  52.361289978
    9.7, 52.1368179321
   9.71, 52.4269065857
   9.72, 53.6016197205
   9.73,  54.888671875
   9.74, 53.0678024292
   9.75, 52.7162208557
   9.76, 52.3095245361
   9.77, 51.9167633057
   9.78, 52.2953338623
   9.79, 58.9380607605
    9.8, 53.8174705505
   9.81, 53.8569221497
   9.82, 55.2523803711
   9.83, 55.0180931091
   9.84, 53.8450546265
   9.85, 53.6187171936
   9.86, 53.9530487061
   9.87, 57.0120887756
   9.88, 54.8382873535
   9.89, 54.2351531982
    9.9,  53.942073822
   9.91, 53.5169219971
   9.92,  53.055557251
   9.93, 53.3875579834
   9.94, 59.0902748108
   9.95, 54.2535400391
   9.96, 54.9601898193
   9.97, 56.6144638062
   9.98, 55.8509979248
   9.99, 54.3859672546
     10, 54.3264808655
  10.01, 54.8637924194
  10.02, 61.0248069763
  10.03, 55.4322814941
  10.04, 55.2140197754
  10.05, 55.0758743286
  10.06, 54.7607765198
  10.07, 54.3454017639
  10.08,  54.874797821
  10.09, 57.6184234619
   10.1, 55.3537902832
  10.11, 56.5814476013
  10.12, 58.6014442444
  10.13, 57.3595085144
  10.14, 55.8689002991
  10.15,  56.137802124
  10.16, 57.1007957458
  10.17,  58.116394043
  10.18,  57.336856842
  10.19, 57.2422561646
   10.2, 57.2314567566
  10.21, 57.0411262512
  10.22, 56.7254943848
  10.23, 58.0937995911
  10.24, 58.1729545593
  10.25, 57.7746620178
  10.26, 59.5098342896
  10.27, 61.8815917969
  10.28, 59.7069664001
  10.29, 58.1191978455
   10.3, 58.6054878235
  10.31, 62.1867980957
  10.32, 60.1733207703
  10.33, 59.6903572083
  10.34, 59.5273780823
  10.35, 59.5347099304
  10.36, 59.3561782837
  10.37, 59.0466270447
  10.38, 64.2249679565
  10.39, 59.5277137756
   10.4, 59.8642425537
  10.41,  61.958530426
  10.42,  64.414855957
  10.43, 61.1173667908
  10.44, 59.5373916626
  10.45, 60.1974525452
  10.46, 62.4842605591
  10.47, 61.5014457703
  10.48, 60.6523170471
  10.49, 60.3199005127
   10.5, 60.3838272095
  10.51, 60.3047485352
  10.52, 60.0746192932
  10.53, 62.9129714966
  10.54, 60.4912414551
  10.55, 61.1926879883
  10.56, 63.7700653076
  10.57, 66.1242446899
  10.58, 61.8225860596
  10.59, 60.6047096252
   10.6,  61.731338501
  10.61, 63.6103477478
  10.62, 63.2674484253
  10.63, 61.8780975342
  10.64, 61.2767372131
  10.65, 61.2847175598
  10.66,  61.190158844
  10.67, 60.9948730469
  10.68, 61.3790435791
  10.69, 61.1403274536
   10.7, 62.0566101074
  10.71, 65.2721862793
  10.72, 67.4522094727
  10.73, 62.6328201294
