CAS Diameter, Qscat (1.33 + 0)
   7.46, 10.7237482071
   7.47, 10.5272674561
   7.48, 10.3393125534
   7.49, 10.4762773514
    7.5, 10.4270620346
   7.51, 10.5332279205
   7.52, 10.7203111649
   7.53, 10.9003000259
   7.54,  11.050330162
   7.55, 11.1749744415
   7.56, 11.0419130325
   7.57, 11.6742124557
   7.58, 11.7604761124
   7.59, 11.8582191467
    7.6, 11.9286384583
   7.61, 11.9627370834
   7.62, 11.9555549622
   7.63, 11.8998365402
   7.64,  11.770989418
   7.65, 10.9221010208
   7.66, 11.6626214981
   7.67, 11.4846382141
   7.68, 11.4425706863
   7.69,  11.569439888
    7.7, 11.7757606506
   7.71, 11.9592094421
   7.72, 12.1039867401
   7.73, 12.1431436539
   7.74, 12.6277990341
   7.75, 12.7731304169
   7.76, 12.9528331757
   7.77,  13.111951828
   7.78, 13.2358007431
   7.79, 13.3183526993
    7.8, 13.3540744781
   7.81, 13.3281593323
   7.82, 13.0590372086
   7.83, 13.3006153107
   7.84, 13.1118078232
   7.85, 12.9465055466
   7.86, 12.9009914398
   7.87, 13.0355377197
   7.88, 13.2358922958
   7.89,  13.389081955
    7.9, 13.4598970413
   7.91, 13.7911577225
   7.92,   13.92237854
   7.93,  14.119849205
   7.94, 14.3188819885
   7.95, 14.4934663773
   7.96, 14.6319360733
   7.97, 14.7292308807
   7.98, 14.7784166336
   7.99, 14.7224683762
      8, 14.8320293427
   8.01, 14.7291259766
   8.02, 14.5741758347
   8.03, 14.4059791565
   8.04, 14.3509426117
   8.05, 14.4826450348
   8.06, 14.6657428741
   8.07,  14.775718689
   8.08,  14.983587265
   8.09, 15.0692663193
    8.1, 15.2342061996
   8.11, 15.4391098022
   8.12, 15.6474409103
   8.13, 15.8326950073
   8.14, 15.9820632935
   8.15, 16.0891571045
   8.16, 16.1358547211
   8.17, 16.1728401184
   8.18, 16.1878967285
   8.19, 16.1077976227
    8.2, 15.9624814987
   8.21, 15.7799215317
   8.22,  15.692530632
   8.23, 15.7802801132
   8.24, 15.9026880264
   8.25, 16.0291042328
   8.26, 16.0728969574
   8.27, 16.1391925812
   8.28, 16.2649230957
   8.29, 16.4422168732
    8.3, 16.6387367249
   8.31, 16.8271961212
   8.32, 16.9924907684
