CAS Diameter, Qscat (1.54 + 0)
  75.29, 412.700317383
   75.3, 416.838867188
  75.31, 416.780090332
  75.32,  418.08807373
  75.33, 419.194366455
  75.34, 413.855804443
  75.35, 418.023986816
  75.36, 416.689422607
  75.37, 409.122344971
  75.38, 411.003753662
  75.39,  419.83807373
   75.4, 409.069274902
  75.41, 423.513458252
  75.42, 421.091369629
  75.43, 417.203948975
  75.44, 402.468383789
  75.45, 417.145629883
  75.46,  420.95715332
  75.47, 420.889709473
  75.48, 422.694335938
  75.49, 424.442504883
   75.5, 419.445800781
  75.51, 423.234161377
  75.52, 421.479309082
  75.53, 413.113952637
  75.54, 413.388000488
  75.55,  422.76776123
  75.56, 418.401123047
  75.57, 425.925506592
  75.58, 423.701293945
  75.59, 420.159729004
   75.6, 404.722717285
  75.61, 418.663848877
  75.62, 421.920715332
  75.63,  421.58203125
  75.64, 423.661590576
  75.65, 425.949584961
  75.66, 421.309326172
  75.67, 424.997070312
  75.68, 422.976257324
  75.69, 414.687530518
   75.7, 406.354278564
  75.71, 423.037689209
  75.72, 423.794433594
  75.73,  425.56451416
  75.74, 423.414428711
  75.75, 420.163299561
  75.76, 404.642822266
  75.77, 417.571411133
  75.78, 419.926361084
  75.79, 419.116638184
   75.8,  420.90637207
  75.81, 423.799468994
  75.82, 419.542480469
  75.83,  423.22052002
  75.84, 420.986328125
  75.85, 413.373657227
  75.86, 410.871856689
  75.87, 421.089477539
  75.88, 423.578643799
  75.89, 423.491119385
   75.9, 421.586853027
  75.91, 418.784576416
  75.92, 403.712310791
  75.93, 416.684814453
  75.94, 418.273498535
  75.95, 417.253570557
  75.96,  419.29397583
  75.97, 422.179656982
  75.98, 418.057250977
  75.99, 422.152648926
     76, 419.208557129
  76.01, 412.150878906
  76.02, 409.676757812
  76.03, 420.160827637
  76.04, 423.440887451
  76.05, 422.731658936
  76.06, 421.180786133
  76.07,   418.7081604
  76.08, 388.142608643
  76.09, 418.014801025
   76.1, 418.993408203
  76.11, 418.096679688
  76.12,  420.70413208
  76.13, 423.977172852
  76.14, 419.821807861
  76.15, 425.178131104
  76.16, 421.593261719
  76.17, 414.649871826
  76.18, 412.456695557
  76.19, 423.461791992
   76.2, 427.119903564
  76.21, 426.151123047
  76.22, 424.663696289
  76.23, 422.157958984
  76.24, 404.943450928
  76.25, 422.370788574
  76.26, 422.639068604
  76.27, 421.707855225
  76.28, 424.978088379
  76.29, 428.626556396
   76.3, 424.023712158
  76.31, 430.768005371
  76.32, 426.717132568
  76.33, 419.537353516
  76.34, 417.045501709
  76.35, 429.154785156
  76.36, 433.284088135
  76.37, 432.382995605
  76.38, 431.106628418
  76.39, 428.523956299
   76.4, 410.039794922
  76.41, 428.424194336
  76.42, 427.689239502
  76.43, 426.097625732
  76.44, 429.677947998
  76.45, 433.044647217
  76.46, 427.071594238
  76.47, 435.456939697
  76.48, 431.006256104
  76.49, 423.316375732
   76.5, 419.048278809
  76.51, 432.049987793
  76.52, 436.534729004
  76.53, 435.818817139
  76.54, 434.933746338
  76.55, 432.603973389
  76.56, 415.527923584
  76.57, 431.700836182
  76.58, 430.206756592
  76.59, 427.526397705
   76.6, 431.519073486
  76.61, 432.720703125
  76.62, 427.249847412
  76.63, 436.747924805
  76.64, 432.037841797
  76.65,  423.54397583
  76.66, 416.765197754
  76.67, 429.557342529
  76.68, 434.288024902
  76.69, 433.534484863
   76.7, 433.002044678
  76.71, 431.159057617
  76.72, 417.866271973
  76.73,  429.37979126
  76.74, 427.397766113
  76.75, 423.848937988
  76.76, 428.008483887
  76.77, 432.079223633
  76.78, 422.601226807
  76.79, 433.518371582
   76.8, 429.237213135
  76.81, 421.533630371
  76.82, 412.327423096
  76.83, 421.313537598
  76.84, 429.333374023
  76.85, 428.512176514
  76.86, 428.269744873
  76.87, 427.014831543
  76.88,  416.89074707
  76.89, 424.676513672
   76.9, 422.336212158
  76.91, 418.174102783
  76.92,  422.48550415
  76.93, 427.389404297
  76.94, 416.260803223
  76.95, 428.664031982
  76.96, 425.105865479
  76.97, 418.650360107
  76.98, 408.726745605
  76.99, 417.868865967
     77, 425.897766113
  77.01, 425.414428711
  77.02, 425.889862061
  77.03, 420.627532959
  77.04, 417.915100098
  77.05, 424.117492676
  77.06, 421.599060059
  77.07, 417.345275879
  77.08, 422.019073486
  77.09, 427.562255859
   77.1, 416.375854492
  77.11, 428.661804199
  77.12, 425.519714355
  77.13, 420.048370361
  77.14, 410.328063965
  77.15, 424.982849121
  77.16, 427.969848633
  77.17,  427.90927124
  77.18, 429.173126221
  77.19, 429.574707031
   77.2, 423.734741211
  77.21, 430.010467529
  77.22,  426.72366333
  77.23, 423.328033447
  77.24, 428.966461182
  77.25, 435.489868164
  77.26, 428.326019287
  77.27, 436.981262207
  77.28, 434.059173584
  77.29,  428.97958374
   77.3, 419.308532715
  77.31, 434.829193115
  77.32, 436.954650879
  77.33, 436.844360352
  77.34, 438.388885498
  77.35, 439.198638916
  77.36, 433.614044189
  77.37, 440.485015869
  77.38, 436.911621094
  77.39, 432.579711914
   77.4, 439.007598877
  77.41, 446.289276123
  77.42, 444.317962646
  77.43, 448.109680176
  77.44, 445.039916992
  77.45,  440.42300415
  77.46, 430.427825928
  77.47, 446.529388428
  77.48, 448.175354004
  77.49,  447.84387207
   77.5,  449.31640625
  77.51, 449.961364746
  77.52, 443.460357666
  77.53, 450.667877197
  77.54, 445.668304443
  77.55, 439.708465576
  77.56, 446.052429199
  77.57, 453.321716309
  77.58,  453.99899292
  77.59, 454.402587891
   77.6, 451.339050293
  77.61, 446.122161865
  77.62, 435.227416992
  77.63, 451.090606689
  77.64, 452.274505615
  77.65, 451.785552979
  77.66, 453.298522949
  77.67, 453.862243652
  77.68, 446.304901123
  77.69, 453.951721191
   77.7, 447.946899414
  77.71, 440.158050537
  77.72, 441.875701904
  77.73, 452.738739014
  77.74, 454.080780029
  77.75, 452.524414062
  77.76, 448.933898926
  77.77, 443.068756104
  77.78,  431.19519043
  77.79, 445.551452637
   77.8, 445.939575195
  77.81, 445.155334473
  77.82, 446.863128662
  77.83,   447.2237854
  77.84, 438.845123291
  77.85, 447.058563232
  77.86, 440.770446777
  77.87, 431.909454346
  77.88,  436.62588501
  77.89, 443.996765137
   77.9, 445.922149658
  77.91,  443.86932373
  77.92, 440.531280518
  77.93, 434.768585205
  77.94, 423.217834473
  77.95, 435.623626709
  77.96, 435.238342285
  77.97, 434.249572754
  77.98, 435.648132324
  77.99, 436.292022705
     78, 427.266265869
  78.01, 436.025360107
  78.02, 429.989349365
  78.03,  420.82220459
  78.04, 425.672515869
  78.05, 433.102661133
  78.06, 435.768920898
  78.07,  434.10848999
  78.08,  431.75302124
  78.09, 426.973907471
   78.1,   404.8828125
  78.11, 428.548309326
  78.12, 428.173034668
  78.13, 427.878143311
  78.14, 430.327331543
  78.15,  431.23236084
  78.16, 422.170471191
  78.17, 431.934936523
  78.18, 426.325683594
  78.19, 417.279266357
   78.2, 422.576873779
  78.21, 430.195678711
  78.22, 433.478118896
  78.23, 432.251831055
  78.24, 430.960174561
  78.25, 427.225585938
  78.26, 419.457397461
  78.27, 430.211517334
  78.28, 429.991333008
  78.29, 430.707489014
   78.3, 434.678588867
  78.31, 434.723388672
  78.32, 427.543548584
  78.33, 438.796295166
  78.34, 433.958496094
  78.35, 425.322357178
  78.36, 431.444000244
  78.37, 439.624328613
  78.38, 443.680023193
  78.39, 442.955993652
   78.4, 442.398620605
  78.41, 439.316009521
  78.42, 432.882995605
  78.43, 442.539489746
  78.44, 441.726531982
  78.45, 442.713684082
  78.46, 447.679840088
  78.47,  445.94708252
  78.48, 440.830566406
  78.49, 452.904388428
   78.5,  448.40222168
  78.51, 439.700164795
  78.52, 445.677459717
  78.53, 453.904968262
  78.54, 459.016784668
  78.55, 458.700317383
  78.56, 458.837341309
  78.57,  456.45916748
  78.58, 450.455169678
  78.59, 459.333831787
   78.6, 457.483581543
  78.61,  458.03503418
  78.62, 463.126983643
  78.63, 465.862091064
  78.64, 455.649078369
  78.65, 466.944549561
  78.66, 461.976257324
  78.67, 450.272735596
  78.68, 456.619720459
  78.69, 461.241821289
   78.7, 469.208251953
  78.71, 468.470458984
  78.72, 468.530914307
  78.73, 466.391387939
  78.74, 460.089569092
  78.75, 468.246520996
  78.76, 465.330352783
  78.77, 464.982513428
  78.78, 470.298828125
  78.79, 473.504425049
   78.8, 463.832122803
  78.81, 472.905212402
  78.82, 467.479614258
  78.83, 457.217590332
  78.84, 459.030975342
  78.85, 454.227935791
  78.86,  469.56451416
  78.87, 467.714813232
  78.88, 466.887908936
  78.89, 464.269683838
   78.9, 457.141265869
  78.91, 464.165466309
  78.92, 459.944061279
  78.93, 458.686340332
  78.94, 463.777008057
  78.95, 467.126342773
  78.96, 460.189086914
  78.97, 466.002716064
  78.98, 460.704528809
  78.99, 450.842590332
     79,  451.38381958
  79.01, 458.838256836
  79.02, 460.908813477
  79.03, 458.723419189
  79.04, 457.483795166
  79.05, 454.720672607
  79.06, 447.071716309
  79.07, 453.214599609
  79.08, 447.745910645
  79.09, 445.664123535
   79.1, 450.452972412
  79.11,  453.58493042
  79.12,  450.17755127
  79.13, 452.372802734
  79.14, 447.409301758
  79.15, 438.242919922
  79.16, 438.959991455
  79.17, 447.967376709
  79.18, 448.761474609
  79.19, 447.204925537
   79.2, 446.570709229
  79.21, 443.529815674
  79.22, 437.368499756
  79.23, 444.002227783
  79.24,   438.2734375
  79.25, 436.422973633
  79.26, 441.962341309
  79.27, 445.204681396
  79.28, 444.977172852
  79.29, 444.657623291
   79.3, 440.065795898
  79.31, 431.261383057
  79.32,  432.82208252
  79.33, 442.282409668
  79.34, 443.102020264
  79.35, 442.423675537
  79.36, 442.726196289
  79.37, 440.372344971
  79.38, 434.726196289
  79.39,  442.58303833
   79.4, 436.691955566
  79.41, 435.720062256
  79.42, 443.053985596
  79.43, 447.122741699
  79.44, 449.499450684
  79.45, 448.488067627
  79.46, 444.895050049
  79.47, 436.582458496
  79.48, 439.009124756
  79.49, 449.026489258
   79.5, 450.120025635
  79.51, 450.277526855
  79.52, 451.444335938
  79.53, 449.310852051
  79.54, 443.295593262
  79.55, 451.962524414
  79.56, 445.729095459
  79.57, 444.092956543
  79.58, 453.020507812
  79.59, 457.570800781
   79.6, 461.139770508
  79.61, 460.070709229
  79.62, 457.147735596
  79.63, 449.454956055
  79.64,  451.86605835
  79.65, 462.312194824
  79.66, 463.786651611
  79.67, 464.892333984
  79.68, 467.229248047
  79.69, 465.600860596
   79.7, 459.001861572
  79.71, 468.115905762
  79.72, 461.181091309
  79.73,   457.8203125
  79.74, 465.849945068
  79.75, 471.588287354
  79.76, 474.761474609
  79.77, 473.125427246
  79.78, 470.260498047
  79.79,  462.47064209
   79.8, 463.321868896
  79.81, 473.046356201
  79.82, 473.977661133
  79.83, 475.239074707
  79.84,  478.30682373
  79.85, 476.907409668
  79.86,  470.18850708
  79.87, 479.379425049
  79.88, 472.383178711
  79.89, 467.357147217
   79.9, 476.462554932
  79.91, 481.192199707
  79.92, 483.699829102
  79.93, 481.476226807
  79.94, 478.366210938
  79.95, 470.467803955
  79.96, 468.929840088
  79.97, 477.296020508
  79.98, 476.754272461
  79.99, 477.157623291
     80, 479.205291748
  80.01, 476.995178223
  80.02, 471.253570557
  80.03, 479.464630127
  80.04, 472.419219971
  80.05, 466.023620605
  80.06, 475.147644043
  80.07, 479.654815674
  80.08, 481.946746826
  80.09, 479.631774902
   80.1, 476.813293457
  80.11, 469.634124756
  80.12, 462.685882568
  80.13, 474.653106689
  80.14, 473.118743896
  80.15,  472.96963501
  80.16, 475.245635986
  80.17,  460.94329834
  80.18, 466.717132568
  80.19, 473.028869629
   80.2, 465.703460693
  80.21, 458.150054932
  80.22, 466.971893311
  80.23, 470.678161621
  80.24, 473.034423828
  80.25, 470.619567871
  80.26, 468.046081543
  80.27, 461.631469727
  80.28, 460.177734375
  80.29, 466.852661133
   80.3, 465.146911621
  80.31, 465.436248779
  80.32, 468.348144531
  80.33, 464.444152832
  80.34, 462.073028564
  80.35, 467.107666016
  80.36, 459.969360352
  80.37, 452.050354004
  80.38, 461.268249512
  80.39, 463.476928711
   80.4, 467.013336182
  80.41, 464.358398438
  80.42, 461.835510254
  80.43, 455.576477051
  80.44, 454.894348145
  80.45, 461.100585938
  80.46, 459.174224854
  80.47, 460.059661865
  80.48,  463.73260498
  80.49, 463.483978271
   80.5, 460.471710205
  80.51, 464.509399414
  80.52, 457.953704834
  80.53, 450.063964844
  80.54, 460.724731445
  80.55, 458.886474609
  80.56, 467.942504883
  80.57, 465.901275635
  80.58, 463.884368896
  80.59,  457.80670166
   80.6, 457.533233643
  80.61, 463.691864014
  80.62, 461.322570801
  80.63, 462.591827393
  80.64, 466.668029785
  80.65, 466.971710205
  80.66, 465.293121338
  80.67, 467.758453369
  80.68, 461.262207031
  80.69, 452.871826172
   80.7, 464.170898438
  80.71, 458.024627686
  80.72, 472.759613037
  80.73, 471.534057617
  80.74, 470.343811035
  80.75, 464.658050537
  80.76,  464.60357666
  80.77, 471.172363281
  80.78, 468.671936035
  80.79, 469.038543701
   80.8, 475.534759521
  80.81,  476.23034668
  80.82, 476.034729004
  80.83, 476.817687988
  80.84, 470.126525879
  80.85, 459.238250732
  80.86, 471.179718018
  80.87, 475.922668457
  80.88, 479.361358643
  80.89, 478.275421143
   80.9, 477.335784912
  80.91, 471.438110352
  80.92,  470.79284668
  80.93, 477.184204102
  80.94, 474.130126953
  80.95, 476.353485107
  80.96,   482.2137146
  80.97, 483.437011719
  80.98, 484.866577148
  80.99, 484.721099854
     81, 478.605773926
  81.01, 466.731292725
  81.02, 478.489837646
  81.03, 485.264984131
  81.04, 486.419067383
  81.05, 484.952362061
  81.06, 484.037261963
  81.07, 477.573852539
  81.08, 475.886535645
  81.09, 481.173706055
   81.1, 476.774810791
  81.11, 478.431243896
  81.12, 484.356170654
  81.13, 485.335632324
  81.14,  487.54296875
  81.15, 486.488525391
  81.16, 481.026519775
  81.17, 468.672576904
  81.18, 480.619171143
  81.19, 487.745758057
   81.2, 488.180358887
  81.21, 487.740570068
  81.22, 487.612426758
  81.23, 480.441650391
  81.24, 479.606384277
  81.25, 484.156494141
  81.26, 478.744689941
  81.27, 479.828582764
  81.28, 485.702178955
  81.29, 485.957794189
   81.3, 488.037353516
  81.31, 485.714141846
  81.32, 480.267150879
  81.33, 467.173522949
  81.34,  478.98034668
  81.35, 485.648773193
  81.36, 485.741088867
  81.37,  485.75100708
  81.38, 486.467132568
  81.39, 479.510467529
   81.4, 479.665710449
  81.41, 484.018585205
  81.42, 478.390014648
  81.43, 479.701690674
  81.44, 486.557861328
  81.45,  486.85144043
  81.46, 489.211517334
  81.47, 486.363677979
  81.48, 481.145355225
  81.49,   467.4609375
   81.5, 479.062652588
  81.51, 484.967956543
  81.52, 484.346801758
  81.53, 484.192321777
  81.54, 485.138549805
  81.55, 476.828552246
  81.56, 478.641448975
  81.57, 482.381896973
  81.58, 476.031494141
  81.59, 477.477935791
   81.6, 483.044769287
  81.61, 486.048156738
  81.62, 488.917633057
  81.63, 486.266906738
  81.64, 481.321350098
  81.65,   468.4168396
  81.66, 480.236785889
  81.67, 486.230865479
  81.68, 485.527496338
  81.69, 485.555328369
   81.7, 486.869354248
  81.71, 474.542358398
  81.72, 480.766052246
  81.73,  483.54574585
  81.74, 476.255584717
  81.75, 476.833740234
  81.76, 484.328430176
  81.77, 485.431396484
  81.78, 488.316741943
  81.79,  485.44921875
   81.8, 481.133758545
  81.81, 467.977539062
  81.82, 479.433868408
  81.83, 485.772766113
  81.84, 485.340270996
  81.85, 485.905914307
  81.86, 487.983642578
  81.87, 468.859954834
  81.88, 483.641021729
  81.89, 486.033691406
   81.9, 478.479187012
  81.91, 478.653167725
  81.92,  487.04864502
  81.93, 487.295593262
  81.94, 490.564025879
  81.95, 487.271697998
  81.96, 482.694274902
  81.97, 469.093353271
  81.98, 476.547180176
  81.99, 485.324737549
     82, 484.554443359
  82.01, 485.131500244
  82.02, 487.618103027
  82.03, 477.558441162
  82.04, 484.464050293
  82.05, 486.259368896
  82.06, 478.738555908
  82.07, 478.893463135
  82.08, 488.360351562
  82.09, 487.847808838
   82.1, 493.332580566
  82.11,  490.58102417
  82.12, 486.467346191
  82.13, 472.810089111
  82.14,  481.07635498
  82.15,  488.26184082
  82.16, 487.131835938
  82.17, 487.584259033
  82.18,  489.25201416
  82.19, 484.346923828
   82.2, 486.873291016
  82.21, 487.293304443
  82.22, 479.098297119
  82.23, 478.634246826
  82.24,  488.58215332
  82.25, 485.023834229
  82.26, 494.381286621
  82.27, 492.364440918
  82.28, 489.057617188
  82.29, 475.474060059
   82.3, 486.458190918
  82.31, 491.892028809
  82.32,  491.19543457
  82.33, 492.467559814
  82.34, 494.738830566
  82.35, 490.974914551
  82.36, 493.376373291
  82.37, 492.546173096
  82.38, 483.744110107
  82.39, 482.245483398
   82.4, 492.351226807
  82.41, 482.435211182
  82.42, 497.274017334
  82.43, 495.687133789
  82.44, 492.092468262
  82.45, 477.507476807
  82.46, 489.215789795
  82.47, 494.087860107
  82.48, 493.520050049
  82.49, 495.704284668
   82.5,  498.86428833
  82.51, 495.662414551
  82.52, 499.046417236
  82.53, 497.865631104
  82.54, 489.178649902
  82.55, 486.979736328
  82.56, 498.133636475
  82.57, 492.306213379
  82.58, 502.839477539
  82.59, 500.929107666
   82.6, 497.917205811
  82.61, 481.924957275
  82.62, 493.443511963
  82.63, 497.089935303
  82.64,  495.68862915
  82.65, 497.950439453
  82.66, 501.359161377
  82.67, 497.859527588
  82.68, 501.429595947
  82.69, 499.562194824
   82.7,  490.88381958
  82.71,   487.8409729
  82.72, 499.592834473
  82.73,  501.67868042
  82.74, 504.689483643
  82.75, 503.531860352
  82.76, 501.467590332
  82.77, 484.929748535
  82.78, 496.862731934
  82.79, 499.733612061
   82.8, 497.664642334
  82.81, 500.071899414
  82.82, 503.674530029
  82.83, 499.823852539
  82.84, 502.925720215
  82.85, 499.933898926
  82.86, 490.904693604
  82.87, 484.535705566
  82.88, 497.460571289
  82.89, 501.202026367
   82.9, 501.419006348
  82.91, 500.380249023
  82.92, 498.972717285
  82.93, 481.960235596
  82.94, 494.972412109
  82.95, 497.382141113
  82.96, 495.166900635
  82.97, 497.891265869
  82.98, 502.759735107
  82.99, 499.514373779
     83, 502.989959717
  83.01, 499.702667236
  83.02,  491.18661499
  83.03,  483.46572876
  83.04, 496.441711426
  83.05, 500.233886719
  83.06, 498.996887207
  83.07, 497.436401367
  83.08, 495.880310059
  83.09, 477.060882568
   83.1, 491.756317139
  83.11, 493.072387695
  83.12, 490.301849365
  83.13,  493.38104248
  83.14, 498.792999268
  83.15, 496.091705322
  83.16, 500.472808838
  83.17,  497.26449585
  83.18, 489.817810059
  83.19, 481.983581543
   83.2, 496.108642578
  83.21, 500.694946289
  83.22, 499.500579834
  83.23, 498.352386475
  83.24, 497.168426514
  83.25, 476.069274902
  83.26, 493.921539307
  83.27, 494.087005615
  83.28, 490.583374023
  83.29,  493.60333252
   83.3, 498.968505859
  83.31, 495.841339111
  83.32, 500.869567871
  83.33, 497.161956787
  83.34, 489.937561035
  83.35, 481.498474121
  83.36, 496.688537598
  83.37,       501.875
  83.38,  501.23828125
  83.39, 500.873657227
   83.4, 500.560211182
  83.41, 480.955688477
  83.42, 499.571685791
  83.43, 499.528564453
  83.44, 496.042236328
  83.45, 499.876495361
  83.46, 504.625396729
  83.47, 502.112121582
  83.48, 508.194458008
  83.49, 504.061248779
   83.5, 496.554229736
  83.51, 486.359771729
  83.52, 502.015960693
  83.53, 506.896240234
  83.54, 506.023681641
  83.55, 505.663116455
  83.56, 505.398681641
  83.57, 489.746826172
  83.58, 504.800384521
  83.59, 504.312316895
   83.6, 500.537719727
  83.61, 505.304199219
  83.62, 510.529510498
  83.63, 507.902008057
  83.64,  515.88482666
  83.65, 512.289123535
  83.66, 505.550994873
  83.67, 493.392333984
  83.68, 509.647033691
  83.69,  514.49621582
   83.7, 513.510131836
  83.71, 513.057373047
  83.72, 512.494140625
  83.73, 500.146697998
  83.74, 510.061828613
  83.75, 508.228057861
  83.76,  502.68560791
  83.77, 507.356506348
  83.78, 514.010253906
  83.79, 508.129669189
   83.8, 517.632080078
  83.81, 514.382629395
  83.82, 507.827606201
  83.83, 494.484710693
  83.84, 509.955627441
  83.85, 516.179443359
  83.86,  515.76159668
  83.87, 516.136047363
  83.88, 516.317749023
  83.89,  506.39050293
   83.9, 513.341552734
  83.91, 510.587921143
  83.92, 503.563446045
  83.93, 507.557556152
  83.94, 514.101196289
  83.95, 504.743652344
  83.96, 515.766662598
  83.97, 512.191162109
  83.98,  505.71963501
  83.99, 490.761535645
     84, 491.718688965
  84.01, 510.663360596
  84.02, 510.220947266
  84.03, 511.181121826
  84.04, 512.380615234
  84.05, 504.176574707
  84.06, 510.188262939
  84.07, 507.350402832
  84.08, 500.017242432
  84.09, 504.307403564
   84.1, 511.533905029
  84.11, 499.704071045
  84.12, 513.081542969
  84.13, 509.793945312
  84.14, 503.903991699
  84.15, 488.673828125
  84.16, 502.867004395
  84.17, 506.378234863
  84.18, 505.306762695
  84.19, 506.146759033
   84.2, 506.623321533
  84.21, 499.874267578
  84.22,  505.42098999
  84.23, 501.946807861
  84.24, 494.315917969
  84.25, 499.104309082
  84.26, 507.213806152
  84.27,   497.7940979
  84.28, 509.688751221
  84.29, 507.325683594
   84.3, 502.754821777
  84.31, 488.845550537
  84.32, 504.686340332
  84.33, 507.146850586
  84.34, 506.425323486
  84.35, 507.897674561
  84.36, 509.144836426
  84.37, 502.409820557
  84.38, 508.202789307
  84.39, 503.718688965
   84.4, 495.061309814
  84.41, 499.968841553
  84.42, 508.417663574
  84.43, 505.557617188
  84.44, 510.459472656
  84.45, 508.269683838
  84.46,  504.19329834
  84.47, 490.823272705
  84.48, 508.007324219
  84.49, 510.397735596
   84.5, 510.453765869
  84.51, 513.208557129
  84.52, 515.755187988
  84.53, 509.596588135
  84.54, 516.993408203
  84.55, 512.181396484
  84.56,  503.06427002
  84.57, 508.424682617
  84.58, 517.667602539
  84.59, 518.827331543
   84.6, 519.088195801
  84.61, 516.400024414
  84.62, 512.058227539
  84.63, 497.695831299
  84.64, 514.864868164
  84.65,  516.32611084
  84.66, 516.038269043
  84.67, 519.067565918
  84.68, 522.074890137
  84.69, 515.500732422
   84.7, 524.037719727
  84.71, 519.262939453
  84.72, 509.524169922
  84.73, 502.247131348
  84.74, 525.634033203
  84.75, 528.712158203
  84.76, 527.895629883
  84.77, 525.607666016
  84.78, 521.482849121
  84.79, 506.390167236
   84.8, 522.821472168
  84.81, 523.312561035
  84.82, 522.287658691
  84.83, 524.967041016
  84.84, 527.625610352
  84.85, 519.543579102
  84.86, 527.741821289
  84.87, 522.230773926
  84.88, 511.135955811
  84.89, 514.435241699
   84.9, 525.820251465
  84.91, 529.168273926
  84.92, 528.068603516
  84.93, 526.204589844
  84.94, 522.674194336
  84.95, 508.184082031
  84.96, 523.191040039
  84.97, 523.407836914
  84.98, 522.459716797
  84.99, 526.178222656
     85, 528.733825684
  85.01,  520.06854248
  85.02, 528.137756348
  85.03, 522.329589844
  85.04, 510.552398682
  85.05, 511.546112061
  85.06, 522.137390137
  85.07, 524.709289551
  85.08, 522.896972656
  85.09, 520.757202148
   85.1,  517.16619873
  85.11,  503.21105957
  85.12, 516.069885254
  85.13, 515.448913574
  85.14, 514.455505371
  85.15, 518.045043945
  85.16, 521.987548828
  85.17, 513.708129883
  85.18, 522.788635254
  85.19,   517.9140625
   85.2, 507.316497803
  85.21, 507.810424805
  85.22, 518.346801758
  85.23,  520.99786377
  85.24, 519.266967773
  85.25, 517.403808594
  85.26, 513.986816406
  85.27, 501.176177979
  85.28, 512.085205078
  85.29, 510.038970947
   85.3, 508.465240479
  85.31, 512.053833008
  85.32,  512.20526123
  85.33, 506.894592285
  85.34, 516.991455078
  85.35, 512.562805176
  85.36, 503.148681641
  85.37, 504.470062256
  85.38, 515.391357422
  85.39, 518.989501953
   85.4, 518.177185059
  85.41,  517.70123291
  85.42,  515.47668457
  85.43, 506.139648438
  85.44, 515.783996582
  85.45, 513.184143066
  85.46,   511.8699646
  85.47, 516.139892578
  85.48, 516.931762695
  85.49, 509.560150146
   85.5, 520.682250977
  85.51, 515.795043945
  85.52, 506.219299316
  85.53, 507.899261475
  85.54,  518.28717041
  85.55, 522.350097656
  85.56, 521.745056152
  85.57, 521.957092285
  85.58, 520.394592285
  85.59, 512.875976562
   85.6, 522.773071289
  85.61, 519.915466309
  85.62, 519.292358398
  85.63, 525.252746582
  85.64, 529.502197266
  85.65, 518.971435547
  85.66, 531.923339844
  85.67, 527.145629883
  85.68, 517.462524414
  85.69, 518.803039551
   85.7,  527.39239502
  85.71, 532.869140625
  85.72, 531.745361328
  85.73, 531.694763184
  85.74, 529.723388672
  85.75, 521.607849121
  85.76, 531.001098633
  85.77, 526.640319824
  85.78,  525.24597168
  85.79, 531.776428223
   85.8, 536.967651367
  85.81, 525.862243652
  85.82, 539.295410156
  85.83, 534.974365234
  85.84,  525.04309082
  85.85, 526.073303223
  85.86,  521.69732666
  85.87, 541.097290039
  85.88, 540.133422852
  85.89,  540.34777832
   85.9, 538.502319336
  85.91, 529.352783203
  85.92, 538.078308105
  85.93,  532.06237793
  85.94, 528.287475586
  85.95, 534.680297852
  85.96, 539.588378906
  85.97, 529.467773438
  85.98, 539.528076172
  85.99, 534.720703125
     86, 524.571472168
  86.01, 523.178100586
  86.02,  533.31829834
  86.03,  537.92364502
  86.04, 537.211608887
  86.05, 538.072814941
  86.06, 537.235595703
  86.07, 527.978088379
  86.08, 536.743225098
  86.09, 530.495544434
   86.1, 525.618225098
  86.11, 532.171630859
  86.12, 537.472473145
  86.13, 531.032165527
  86.14, 536.043518066
  86.15, 530.917053223
  86.16, 520.756713867
  86.17, 516.784851074
  86.18, 527.662780762
  86.19, 529.049133301
   86.2, 527.852600098
  86.21, 528.620666504
  86.22, 526.885070801
  86.23, 518.962280273
  86.24,  527.46887207
  86.25, 521.396057129
  86.26, 516.168884277
  86.27, 523.440734863
  86.28, 529.874938965
  86.29, 527.858947754
   86.3, 529.826721191
  86.31, 525.846679688
  86.32, 517.248474121
  86.33, 513.052429199
  86.34, 523.821655273
  86.35, 524.465698242
  86.36, 523.317565918
  86.37, 524.245239258
  86.38, 523.581970215
  86.39, 514.912597656
   86.4, 522.914611816
  86.41, 516.422851562
  86.42, 510.654602051
  86.43,  518.16583252
  86.44, 524.928527832
  86.45, 525.513916016
  86.46, 525.686706543
  86.47, 522.808837891
  86.48, 515.860229492
  86.49, 513.006774902
   86.5, 524.449401855
  86.51,  525.59197998
  86.52, 525.707580566
  86.53, 528.018737793
  86.54, 528.555358887
  86.55, 520.841796875
  86.56, 529.684814453
  86.57,  522.66192627
  86.58, 517.384033203
  86.59, 525.715881348
   86.6, 532.383666992
  86.61, 533.851196289
  86.62, 532.503112793
  86.63, 530.628234863
  86.64, 522.751525879
  86.65,  520.26965332
  86.66, 531.551757812
  86.67, 532.364379883
  86.68, 533.070861816
  86.69, 536.321899414
   86.7, 537.606018066
  86.71, 530.405212402
  86.72, 540.791381836
  86.73, 534.637695312
  86.74,  528.98223877
  86.75, 537.334106445
  86.76, 546.647827148
  86.77,  549.11932373
  86.78, 547.383972168
  86.79, 544.510803223
   86.8, 537.538330078
  86.81, 534.602478027
  86.82, 545.012207031
  86.83, 544.551635742
  86.84,  544.64654541
  86.85,  547.53729248
  86.86, 547.797607422
  86.87, 539.397216797
  86.88, 549.992248535
  86.89, 542.904785156
   86.9, 535.609680176
  86.91,  545.83380127
  86.92, 554.415222168
  86.93, 557.497741699
  86.94, 555.918457031
